Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Nauru,NRU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77490805,21.78864571,20.85453904,21.33541166,20.03050178,17.69277044,16.99762844,18.03126629,15.6763139,18.10595566,17.4337461,17.35583977,17.24767052,19.48933626,19.50410764,20.63830592,20.90477758,20.37263239,19.62925583,
OECD members,OED,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,22.03465892,22.70391921,23.08986887,23.84524778,23.81414783,22.68815478,22.45427329,21.54998052,20.99703281,22.25569298,21.77571852,21.31151178,21.47626948,22.34901781,22.01204922,21.35827124,20.70839013,19.66946999,19.42242175,20.1369902,21.01705702,22.68367353,23.36151693,23.70574419,23.09271168,23.22916406,22.49406445,21.71078592,21.31125802,21.93483681,22.169771,23.00216097,22.61272978,21.04866529,19.19942258,20.19507872,20.80852663,21.3580684,21.52006013,22.24521857,22.68087576,22.22645619,22.70416606,22.72882603,
Oman,OMN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,33.63236586,38.35954686,37.28371591,41.51880635,27.24776255,40.50407134,38.65254343,42.00135435,33.22219921,32.89536598,33.37814457,27.74082817,17.81766777,28.59093456,21.42347651,26.33477356,21.88978166,14.03849752,12.73016771,8.511258223,10.64409639,9.939993593,15.5861108,16.22630688,1.433241276,12.49874686,31.85360238,28.06377602,26.9687149,29.50638359,31.09771467,37.52321981,33.46028862,39.49869607,44.73848476,27.17206817,34.08455872,34.66025917,34.83276257,33.50822676,26.37343588,15.63950559,11.92490485,15.7836135,23.93773682,
Other small states,OSS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65666867,41.55244118,40.40516906,39.25808644,34.06859641,32.61644587,35.80493103,37.4896377,
Pakistan,PAK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,14.66059083,20.76124567,24.95774931,22.89225759,25.58402341,25.36958839,25.60910913,30.43148574,26.92783517,23.98566727,20.76272699,26.35467503,21.35223048,21.49801992,22.39550486,26.36842951,25.22706123,19.89603755,22.59599804,20.80998818,18.37704159,18.74580692,20.21793252,18.70393377,20.35417883,22.16602971,26.07970078,27.95148953,27.49984612,25.56682132,21.71342891,21.20551789,16.88776394,20.30186973,21.56228891,21.37534162,20.5067574,21.44215101,22.57275324,23.58452338,23.05960496,20.11676072,18.77178609,
Panama,PAN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,15.41320061,17.80628958,14.52978007,20.59271365,16.63559136,26.45219923,24.30898275,11.08733594,14.82672727,12.90260948,23.88208748,15.65244627,2.92267775,16.41038258,11.83989994,17.32884084,20.45956308,23.91162204,23.88700127,24.63981134,25.75642325,20.53684846,18.67282364,22.54047365,19.87755348,19.55324386,19.60437992,16.14669105,18.27307391,21.04799602,25.32556678,27.52998358,25.7415754,21.3309647,27.1762848,29.65434124,29.24361732,26.28359404,28.10526162,27.47152522,29.1378771,,
Peru,PER,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,12.67910299,18.46045942,27.3602142,29.46074957,25.41278349,26.77191996,21.93423096,22.40075584,24.2794517,15.02635086,15.55676092,14.8974438,17.04587862,13.05404588,13.9572812,13.09089231,13.3494756,16.76548061,16.38927607,16.25847042,18.25675798,17.75142609,18.39623253,17.31937946,16.66479751,16.95175338,16.8011088,17.83725569,19.74207343,23.32665637,24.11641848,22.75117687,20.92044192,22.44612522,23.70010285,22.303955,21.91445645,20.67665338,20.04791647,19.75341276,19.73813794,19.82978414,
Philippines,PHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,27.82045094,27.97600063,27.33704101,26.62003869,26.71594511,23.76549371,26.21278836,20.43145574,15.74774783,16.08620936,19.00703064,19.89730078,18.7694786,18.62205647,18.00875524,17.57929311,16.74430327,19.19771492,18.86435277,19.27122216,21.20457371,29.25649054,35.79949909,40.54852531,42.41456999,43.56728811,43.53505556,43.97753629,45.79335359,44.83970961,43.96468142,43.23788223,46.64061968,48.07973147,44.90042128,43.24996272,45.05677612,46.09955945,44.22202879,43.59480348,43.86196989,42.35031614,
Palau,PLW,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.90898596,21.89060061,25.78001605,20.91225712,13.35726779,16.90636982,16.38512192,14.75869976,12.98065873,14.4089865,20.16046801,19.86918406,10.71767775,,
Papua New Guinea,PNG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,20.61266143,29.99994737,26.83841045,28.42632671,19.248035,11.44852931,11.78933469,14.29315026,17.8838455,12.34401869,15.42557568,13.54935179,18.32710099,10.99351103,17.12279063,21.1222108,20.7395892,25.4759839,28.06540774,35.14868576,26.20889237,14.83252033,18.40817938,18.87893299,32.47997309,28.34857041,17.47908677,30.53055708,30.41992541,,,,,,,,,,,,,,,
Poland,POL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.19255954,20.80533771,20.51866643,21.46657126,20.40038786,18.62639903,17.43145378,15.70214787,16.34509676,14.64160058,17.17271224,17.73052158,18.56655616,18.12782481,16.39847466,15.71787926,17.08720857,16.78185249,17.47945863,18.00358195,19.72563306,19.35226609,19.83908816,19.62878737,
Pre-demographic dividend,PRE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.60561544,22.23065399,22.44821925,21.86619888,24.76097512,30.31901177,34.90398131,27.31069848,31.0264733,21.59163087,24.85815573,26.150062,27.55439858,18.73514957,21.7449201,17.28808823,16.00580205,18.51464392,,
Puerto Rico,PRI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,16.24995259,18.07784637,21.07711382,25.97889369,28.59998544,27.37649267,23.07262005,21.47855055,20.93795178,19.48465318,22.15039931,26.354285,28.64628328,28.89346352,29.27369389,28.0031863,25.23975065,25.29432623,22.76814671,21.65532347,24.63430288,21.49015264,21.62785726,22.15680215,20.29508411,17.95046391,18.1235353,17.36917517,16.41498784,15.53263025,13.69390191,12.78263707,13.43350833,11.42808153,11.02057149,10.61525827,13.33196567,13.79093985,15.61914481,14.96782464,15.64549372,16.32711197,18.03493292,18.04048688,
Paraguay,PRY,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.77419931,21.5526278,17.45768665,21.61939458,20.66418937,14.77788143,17.73943853,26.90820426,21.00272844,20.03585539,20.35461853,23.14050579,25.59478114,22.79827965,21.38143394,23.99793899,25.18457043,20.47785706,23.91554184,22.41406682,21.71913269,23.66406783,24.29834545,23.20703294,
West Bank and Gaza,PSE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.151577921,6.118019709,5.705090696,9.620503077,9.147840641,11.62916409,9.350687167,12.43951922,1.530831195,-9.013334704,-2.740622751,-1.447365186,15.52332049,26.76001967,5.837957425,7.266527818,-1.673047609,5.336861716,3.051236214,2.239812027,4.514813979,6.425023246,11.40857744,12.62875131,
Pacific island small states,PSS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,21.96614896,22.55950907,23.02478808,23.84584913,23.81860235,22.60677423,22.38179173,21.46279668,20.86915686,22.25871391,21.55623741,21.13818957,21.46861196,22.44930005,22.15030972,21.52412256,20.94708388,19.91565959,19.54649525,20.36715024,21.18011861,22.84508493,23.58849747,23.89770547,23.35987964,23.54733485,22.78374772,22.00035434,21.64869098,22.22673272,22.39047524,23.20471376,22.82786036,21.2043459,19.30376398,20.36676852,20.96052232,21.51149336,21.68327713,22.38252019,22.77583995,22.29050387,22.77349708,22.73969806,
French Polynesia,PYF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.09941899,60.32917006,58.25201246,55.74924666,45.56886466,43.36154842,48.45232218,51.55866417,
Romania,ROU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70124723,24.91555878,22.89811252,24.21831422,23.25680734,18.62688487,15.99991131,15.20945879,11.18804438,11.52550847,15.93150133,17.24371555,18.8213474,16.32252331,15.80992508,14.21932845,16.99243259,17.79844353,21.49589773,22.27532065,21.69458085,22.75582795,22.13024239,24.52245846,24.09432143,23.91417978,21.25502916,20.25779801,19.67182577,
Russian Federation,RUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.57603065,28.02260219,27.11631048,21.94550498,19.32339742,28.2459395,36.15440008,32.51295126,28.77477622,28.26616892,30.26047358,30.54658666,30.66089065,31.26689,30.06391442,20.87620558,26.28372567,29.27458156,27.86268696,24.65334944,24.94123382,26.72255372,25.37060262,26.01165897,30.18624226,
Rwanda,RWA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15949115,17.65958995,13.8465843,16.6325312,12.07779942,6.436501199,11.3920938,13.63454085,12.39590487,
South Asia,SAS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,12.928987,14.46919414,15.3424875,15.34973099,16.09705174,15.50984716,17.33939931,17.54224681,17.55781168,17.10674648,17.96702963,16.89388144,18.40910588,18.85278929,20.44450761,21.41873223,22.22151719,23.32816746,23.46819031,25.28103841,25.87934407,25.7873299,26.31258939,25.21648479,24.93962493,25.53451225,25.85814855,27.8838482,29.94617204,32.33701954,33.15447778,34.50754906,35.06280397,34.00859914,33.84086709,34.62504846,33.57509514,34.02314947,33.28212283,32.56377375,31.768379,30.98931468,30.27659111,29.91370027,
Saudi Arabia,SAU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,34.68376691,36.49883889,34.90454445,67.27725605,56.77738746,60.33238531,48.27781981,34.27573,37.84667501,50.41311818,45.87317504,32.90691276,23.87117294,19.67122325,17.01316277,13.62277833,13.35768902,16.64871829,13.73655225,15.1923008,8.585122251,16.71914918,15.50817896,15.39678877,19.8025423,22.15460441,22.7627294,16.76813347,25.62125003,30.25821128,28.02757881,29.27031712,34.81638225,42.13970657,48.65309368,48.50554173,48.92778782,52.752309,36.59865007,43.56370843,50.59071245,48.92873518,44.60885401,38.92448832,25.50284001,27.23568282,30.37143971,33.15161989,
Sudan,SDN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,8.278393639,6.844019076,5.103117576,4.559400909,4.97747355,3.848674641,4.966586567,-0.320222559,3.018505996,9.772100534,8.072427618,8.920272433,7.757668083,2.779751033,-0.036811733,3.816321794,3.069159431,5.778853228,3.137248063,0.726828779,7.106950804,8.494100743,6.614527474,17.28432942,12.63301525,14.71740371,14.57988869,19.11508234,11.88831881,14.06533113,17.5143593,19.960832,11.80151376,18.09196067,18.66748471,11.82760641,-15.15790796,14.76070963,12.62199031,11.57601309,13.05852889,15.08514473,
Senegal,SEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,21.92140995,18.26700561,16.01581979,16.32693829,10.75037978,10.05694921,2.596374629,6.539596004,7.222189929,4.858943102,4.535731108,4.581168456,2.313076931,5.584930925,2.239827202,1.718339888,1.758439562,2.386151628,2.973639824,0.53020762,4.939160895,7.811041851,7.412957818,10.35357625,10.75929274,11.91408714,13.25096393,12.95237218,10.71262149,15.18770713,14.32422315,15.10513679,13.75844629,13.31125377,13.83762326,14.06096697,15.45206175,13.78254563,16.33877698,16.50072413,19.00383256,20.54059386,21.15470207,20.41686322,,
Singapore,SGP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,26.29624144,25.35837106,25.83739513,29.65506492,30.08034627,30.19965403,32.4577112,35.44890806,33.82790762,35.85741133,37.22030237,41.58129605,44.08985345,41.56786335,39.79376123,37.8543961,41.35500807,42.76351565,43.73468201,44.97423481,46.99315848,44.36899474,48.09376467,50.59417342,48.87679262,52.3004879,51.34961006,48.91223403,46.37484994,40.0817899,38.42801044,39.39878392,40.61436754,43.62663976,48.16854371,49.97092182,44.35841654,43.86312579,50.59159439,48.8091746,47.25306118,45.51569711,47.29496845,42.56860609,44.10735176,45.31477637,45.82845682,
Solomon Islands,SLB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.24022353,-18.74279193,-7.195106208,-27.66076257,-38.95062853,-24.2543084,11.91229068,7.196727335,-8.466512441,3.181469287,,,,,,,,,,,,,
Sierra Leone,SLE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,10.97776077,19.03440076,16.81372118,2.918496241,3.761551375,5.248362639,3.80463163,11.21590035,-0.702380645,7.781082442,15.49567106,15.64524521,10.15904326,4.009145485,6.674167087,-2.853518544,-0.049181562,5.19407607,-3.322398982,1.970272162,-3.384961938,2.4952725,0.722275384,-9.492194195,-0.504045081,2.469269509,3.786295945,4.881672747,6.956541836,5.508843954,11.51028087,10.60020708,7.8221707,21.45539299,0.95235043,9.442461305,-12.88073351,15.1225696,-1.465528905,-13.7904676,4.274767709,-7.289945854,
El Salvador,SLV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,18.94789635,24.73314122,17.00788693,18.54465009,13.30736811,6.181781323,10.12236418,10.64910902,9.923536808,9.252928782,15.94185302,15.76377666,15.38546689,16.06852709,11.6372447,12.18977776,16.71010441,18.10578564,20.6341118,19.18206558,14.16802928,15.28560248,19.02168131,16.61901684,15.71499246,18.39061853,15.59148791,14.80844506,15.45088975,16.73383975,17.465124,13.64874206,11.65459954,12.28125593,13.78498997,12.3107461,11.91434328,10.11569764,11.58408784,12.32471213,13.7422894,14.75111755,15.67109798,
San Marino,SMR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2204936,9.153024985,14.65519454,13.87116034,12.02437436,10.97650604,13.96796804,13.13423853,16.28341902,16.20376596,15.47052205,18.6311243,
Sub-Saharan Africa (excluding high income),SSA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,39.60753588,36.63818159,34.00650529,29.19120759,26.21689897,27.2423065,26.03872052,25.46662438,29.94256803,26.1594688,25.23146291,23.06721321,23.22785856,22.64026429,22.52604022,21.1335418,21.93744384,20.18051182,23.38028685,26.98939585,20.24269497,21.05916584,20.68568527,22.13625666,22.88639586,27.00367225,21.52053933,22.77895721,19.37873142,20.84120836,20.96060023,21.5764824,17.07442772,19.69543985,17.71239055,17.42183057,18.32828121,17.5888344,
South Sudan,SSD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.55264705,9.836822559,,,,
Sub-Saharan Africa,SSF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,39.58854203,36.61000034,33.98854524,29.19155319,26.22353018,27.24668253,26.04722858,25.47600313,29.94061896,26.15489681,25.22634857,23.06351879,23.22400047,22.64266336,22.52404431,21.14141578,21.93559156,20.17712692,23.38012023,26.98120262,20.24049414,21.0568042,20.68288823,22.13625666,22.88639586,26.99966328,21.51750165,22.76483226,19.37259216,20.83815599,20.95397442,21.5683021,17.07950653,19.69397802,17.71245497,17.41907442,18.32289577,17.58048349,
Small states,SST,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.80562958,38.83148667,37.68092847,37.2529315,32.74544116,31.5940923,34.36106517,35.97483834,
Sao Tome and Principe,STP,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.79817138,55.59925568,52.09734481,52.64717052,50.3387968,,,,,,,,,
Slovak Republic,SVK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.35152075,21.95751012,25.0050486,24.56695268,24.44610371,24.381228,23.75646872,23.6933377,20.45993213,20.86776898,23.21466624,22.62687477,24.73636455,23.53608771,18.01400141,19.75963026,20.41405439,21.82517799,23.31122901,23.35003511,22.51846649,22.67129332,22.10295426,22.06447468,
Slovenia,SVN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16836023,24.53104106,25.56401171,25.88249363,25.230684,25.55144554,26.17082936,25.80446802,25.28183672,25.68133851,26.54947287,28.42961133,28.72497033,27.41055501,22.40310477,21.92846722,21.58966316,20.3927629,21.93337,24.46973979,23.11921272,23.50367505,26.41377378,26.90217733,
Sweden,SWE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,28.44097379,27.73678234,27.20880934,27.8234388,26.66769308,27.40003995,25.11120452,21.80831273,21.28981768,21.9285741,22.64581347,20.98692552,19.80233347,21.78419874,24.14005118,23.97231878,24.43319166,24.6194246,25.310505,25.99504001,24.87359584,21.74983412,18.80402363,16.88241643,20.41535922,23.32494171,23.29264352,23.78954072,24.89357553,25.69150704,26.90897796,27.31960501,26.55388613,27.81889766,27.81781759,28.32842249,31.05669549,32.50651089,31.99633639,27.28667599,29.17032792,28.99842507,27.71161837,27.24227982,27.55570709,27.72899947,27.69105854,28.96113669,29.19863111,
Eswatini,SWZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,50.09245656,,,,,,,,,,,,,,,,19.66488426,19.72722202,17.3710007,13.98000374,18.1007171,15.50492477,13.96618701,17.23629339,13.51038402,13.01256846,21.37976113,26.78873051,23.19836636,21.46192706,18.46146475,23.04377208,19.45566015,21.95180948,14.33861946,9.816640465,8.446052734,9.718785213,23.60052128,27.8669724,28.01352742,27.62963765,24.38298494,21.30962385,22.25410141,
Sint Maarten (Dutch part),SXM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,29.21128571,43.65369019,46.14996638,26.15967541,32.37092883,22.64548297,10.62405352,17.42756906,29.51023159,32.35164667,31.31127194,33.94976807,34.18726583,28.13026747,21.69081191,20.23271362,19.44905318,19.4493991,24.98981583,20.61483013,28.66879331,20.16485269,16.9482109,23.22192049,18.4704876,17.95654925,18.6059862,17.77553867,,,22.60138074,18.12821936,7.049591893,12.47550255,17.32918494,13.09625929,11.83060928,23.12227792,17.93675667,17.78990313,14.17752464,12.14997506,10.17837153,
Syrian Arab Republic,SYR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,33.0538391,24.97351086,31.02148425,26.95384458,22.69375404,25.13831886,21.71224776,23.42245535,22.79553029,20.87565156,12.72840215,10.68303426,10.75981199,14.77622907,9.007651718,11.48817918,14.42383766,25.13114971,27.36822103,21.71207645,18.07867101,21.96524339,18.3378314,22.17963113,25.37536188,26.11738855,25.65236645,20.14448818,19.91438462,21.59739732,28.93589277,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,23.26267808,22.99979305,,,,8.093139264,13.17002325,7.325172258,3.851811535,5.362410006,10.76100853,13.33144743,9.148942863,2.322174491,7.301196773,6.904809423,4.654492526,13.4050729,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,31.06482726,31.4061563,32.60179487,32.69877435,32.53904041,34.79151302,35.5752962,34.19336623,34.485253,35.91221744,37.73598404,39.27759071,39.43796632,37.46366594,36.61761692,37.47180334,36.19878504,34.20851294,34.94984039,36.08253905,37.09724929,39.76564554,42.43287422,42.9999591,45.12480098,46.89746022,47.89303772,46.64744188,48.13210015,46.65963672,45.86544985,44.9133982,45.27408735,43.34713882,42.4259496,43.40280165,43.23604321,
Europe & Central Asia (IDA & IBRD countries),TEC,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.24561785,23.24151277,22.81993225,20.31407363,20.1949231,23.15320057,26.71070707,25.36474737,24.06290728,23.45759616,24.58299844,25.26069711,25.88361221,25.76470164,25.50814772,20.56232506,22.92971312,24.73921938,23.84407865,22.64024153,23.11765005,24.30446475,23.42398193,24.16700362,26.32861761,
Togo,TGO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,60.37381951,23.25797629,31.04465658,27.0597027,43.39819249,29.44422103,27.22946669,19.80004827,16.14036631,22.17888547,17.72625854,13.20584156,13.52830899,12.70244606,12.75744648,12.9424749,20.95188339,14.00437647,10.20541126,2.762259788,14.25111016,16.74161705,11.89959434,5.157527182,6.994837781,5.281960294,17.84363175,14.53077254,20.28473729,24.74051813,16.7898921,12.79287881,14.67513255,40.9180197,,17.66577359,18.16504415,20.74996676,16.92484934,16.86958715,17.895145,21.19627131,22.27772925,21.41208863,,
Thailand,THA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,20.56115755,20.45656527,21.88798235,23.73005894,22.00321325,22.09462267,20.85236697,22.3035793,21.99157766,22.43952043,23.00972041,24.39762978,27.30851653,32.00995027,34.04926335,33.03020591,34.59667397,33.68704552,35.94066414,35.80270857,35.80273588,34.60355612,32.25443896,31.74378919,30.45510266,30.78213465,28.22568943,28.10387346,27.97379633,27.89939836,28.24090565,30.44520463,32.24988005,30.66207709,29.27400234,29.62762021,31.43391354,29.24280451,27.53306878,27.67547928,28.36883643,30.18850502,32.08966052,32.19524367,
Tajikistan,TJK,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1004769,16.36541356,11.66154355,4.250988088,11.19885943,-12.53681257,-7.106524019,-6.993744849,11.77596727,15.15123472,11.48884805,12.64029959,16.21514244,14.85541716,20.89897932,23.26405844,,
Turkmenistan,TKM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,21.53812743,21.04784409,20.22603604,20.0039629,20.64857957,19.64978755,17.26303458,16.43650762,18.49694416,20.70215309,17.76324322,21.33837096,21.72286255,25.71639663,19.48549445,18.63905781,18.16999967,18.94612911,19.25081388,17.8893012,17.68337615,17.60368498,16.77692738,16.20554952,17.8471462,16.95606351,18.35608036,18.70310235,20.30311185,20.31378368,22.0641179,22.24166475,21.83892544,19.19845551,20.63189597,20.87197431,19.99326787,18.77304415,17.36300469,17.12117525,16.99131788,17.36588777,17.56813333,
Timor-Leste,TLS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25217115,42.31873705,55.54135654,49.6033096,57.0825183,61.5869074,44.98740458,45.60922564,38.01956055,35.25044159,13.79437323,12.29924552,,
Middle East & North Africa (IDA & IBRD countries),TMN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,30.39271305,24.79722655,28.97359056,27.03083568,,,,,,,,,21.67718419,25.29042794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,,,,,,,17.94606648,39.85081232,32.63806356,24.68484093,19.60056623,23.46840718,26.71613073,11.40968732,19.60268359,26.23902954,9.127236038,20.65833162,20.79471826,12.66246736,,,,,,,18.35019265,19.28782841,15.85718055,16.77101482,12.91886724,15.88723493,12.41355496,10.23100152,9.592893722,11.93271551,15.99473528,16.49995479,,,,,,,
South Asia (IDA & IBRD),TSA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,12.928987,14.46919414,15.3424875,15.34973099,16.09705174,15.50984716,17.33939931,17.54224681,17.55781168,17.10674648,17.96702963,16.89388144,18.40910588,18.85278929,20.44450761,21.41873223,22.22151719,23.32816746,23.46819031,25.28103841,25.87934407,25.7873299,26.31258939,25.21648479,24.93962493,25.53451225,25.85814855,27.8838482,29.94617204,32.33701954,33.15447778,34.50754906,35.06280397,34.00859914,33.84086709,34.62504846,33.57509514,34.02314947,33.28212283,32.56377375,31.768379,30.98931468,30.27659111,29.91370027,
